stock;prix;nom;péremption;bio;marque;label_bio;provenance;type_produit
155;6.553517320448167;Cuisse de poulet;2021-06-01 23:36:06.117802;True;;Bio cohérence;Hauts de France;Volaille
83;6.414944817490314;Poulet entier;2021-06-01 23:36:06.117807;False;;;Grand Est;Volaille
2;6.808351074439518;Canard entier;2021-06-01 23:36:06.117810;False;;;Bougogne Franche Compte;Volaille
378;11.187073594695473;Aile de poulet;2021-05-31 23:36:06.117814;True;;Bio partenaire;Hauts de France;Volaille
235;4.160560517393532;Canard entier;2021-05-31 23:36:06.117817;False;;;Normandie;Volaille
223;4.761347695225246;Poulet entier;2021-05-31 23:36:06.117821;False;;;Bougogne Franche Compte;Volaille
476;6.51829805819249;Poulet entier;2021-06-01 23:36:06.117824;False;;;Bretagne;Volaille
389;9.539523017044552;Cuisse de poulet;2021-06-01 23:36:06.117828;False;;;Auvergne-Rhone-Alpes;Volaille
81;8.424499426676999;Aile de poulet;2021-05-31 23:36:06.117867;False;;;Hauts de France;Volaille
328;10.817989197690874;Canard entier;2021-05-31 23:36:06.117875;False;;;Occitanie;Volaille
297;10.742307374021383;Poulet entier;2021-05-31 23:36:06.117880;True;;AB;Bretagne;Volaille
117;8.614688797598006;Poulet entier;2021-05-31 23:36:06.117883;False;;;Nouvelle Aquitaine;Volaille
16;5.030262294680424;Aile de poulet;2021-06-01 23:36:06.117886;False;;;Hauts de France;Volaille
34;6.404525592343577;Cuisse de poulet;2021-05-31 23:36:06.117891;True;;AB;Provence-Alpes-Cote d'Azur;Volaille
464;4.135892459456866;Aile de poulet;2021-06-01 23:36:06.117895;False;;;Nouvelle Aquitaine;Volaille
70;11.165648599369396;Poulet entier;2021-05-31 23:36:06.117899;False;;;Centre-Val de Loire;Volaille
219;8.190343725576337;Canard entier;2021-06-01 23:36:06.117903;True;;Bio partenaire;Grand Est;Volaille
330;11.047783906045199;Poulet entier;2021-06-01 23:36:06.117907;False;;;Grand Est;Volaille
70;7.085816013781049;Canard entier;2021-05-31 23:36:06.117911;True;;Bio cohérence;Nouvelle Aquitaine;Volaille
182;9.300571419424248;Canard entier;2021-06-01 23:36:06.117915;True;;Bio partenaire;Nouvelle Aquitaine;Volaille
60;11.988326964284981;Aile de poulet;2021-05-31 23:36:06.117919;True;;Bio partenaire;Bougogne Franche Compte;Volaille
121;5.538070123622711;Poulet entier;2021-06-01 23:36:06.117923;True;;AB;Bougogne Franche Compte;Volaille
357;10.837503477340952;Cuisse de poulet;2021-06-01 23:36:06.117926;False;;;Grand Est;Volaille
181;10.89426968203745;Cuisse de poulet;2021-05-31 23:36:06.117930;False;;;Ile de France;Volaille
414;10.343082489910552;Canard entier;2021-05-31 23:36:06.117933;False;;;Bougogne Franche Compte;Volaille
92;4.9334964471397305;Aile de poulet;2021-06-01 23:36:06.117937;False;;;Nouvelle Aquitaine;Volaille
88;12.886046633878632;Canard entier;2021-06-01 23:36:06.117941;True;;Bio cohérence;Hauts de France;Volaille
101;6.421513460253558;Poulet entier;2021-05-31 23:36:06.117946;False;;;Pays de la Loire;Volaille
36;4.822782729504588;Cuisse de poulet;2021-06-01 23:36:06.117949;False;;;Provence-Alpes-Cote d'Azur;Volaille
269;9.898643527034361;Poulet entier;2021-06-01 23:36:06.117953;True;;Bio partenaire;Ile de France;Volaille
140;8.035852195186767;Aile de poulet;2021-05-31 23:36:06.117957;True;;Bio partenaire;Pays de la Loire;Volaille
87;9.823321657510636;Cuisse de poulet;2021-06-01 23:36:06.117960;False;;;Provence-Alpes-Cote d'Azur;Volaille
491;8.495536973720967;Poulet entier;2021-06-01 23:36:06.117964;False;;;Auvergne-Rhone-Alpes;Volaille
432;12.685394535446958;Cuisse de poulet;2021-05-31 23:36:06.117968;True;;Bio partenaire;Auvergne-Rhone-Alpes;Volaille
47;13.132426781416978;Poulet entier;2021-06-01 23:36:06.117974;True;;AB;Normandie;Volaille
433;11.653819384433895;Canard entier;2021-06-01 23:36:06.117980;False;;;Bougogne Franche Compte;Volaille
366;5.003681853402531;Cuisse de poulet;2021-05-31 23:36:06.117987;False;;;Hauts de France;Volaille
77;9.042984712939312;Aile de poulet;2021-05-31 23:36:06.118013;True;;AB;Centre-Val de Loire;Volaille
237;8.974557190103992;Canard entier;2021-06-01 23:36:06.118018;True;;AB;Provence-Alpes-Cote d'Azur;Volaille
196;10.050843455389149;Poulet entier;2021-05-31 23:36:06.118022;True;;Bio partenaire;Centre-Val de Loire;Volaille
157;11.192622087952731;Poulet entier;2021-06-01 23:36:06.118029;True;;Bio cohérence;Ile de France;Volaille
162;8.896693347443431;Cuisse de poulet;2021-06-01 23:36:06.118033;True;;Bio cohérence;Auvergne-Rhone-Alpes;Volaille
355;10.87716439311344;Canard entier;2021-05-31 23:36:06.118037;False;;;Bougogne Franche Compte;Volaille
34;4.343501127943898;Aile de poulet;2021-06-01 23:36:06.118040;False;;;Grand Est;Volaille
293;9.678880707617374;Canard entier;2021-05-31 23:36:06.118057;True;;Bio cohérence;Auvergne-Rhone-Alpes;Volaille
378;12.273240177289868;Cuisse de poulet;2021-06-01 23:36:06.118061;True;;AB;Grand Est;Volaille
379;4.75206962322743;Poulet entier;2021-06-01 23:36:06.118065;True;;Bio partenaire;Centre-Val de Loire;Volaille
100;5.633135638006737;Aile de poulet;2021-05-31 23:36:06.118068;False;;;Occitanie;Volaille
187;5.537556086658544;Poulet entier;2021-05-31 23:36:06.118072;False;;;Ile de France;Volaille
163;4.12211672666286;Poulet entier;2021-05-31 23:36:06.118075;False;;;Centre-Val de Loire;Volaille
122;6.489618540993656;Aile de poulet;2021-05-31 23:36:06.118079;True;;AB;Hauts de France;Volaille
95;7.129649730691843;Poulet entier;2021-05-31 23:36:06.118083;False;;;Pays de la Loire;Volaille
464;8.085382612803933;Poulet entier;2021-05-31 23:36:06.118086;False;;;Normandie;Volaille
4;6.30447619453252;Aile de poulet;2021-05-31 23:36:06.118091;False;;;Grand Est;Volaille
66;4.401975932451685;Aile de poulet;2021-06-01 23:36:06.118095;False;;;Occitanie;Volaille
356;8.307300186782594;Cuisse de poulet;2021-06-01 23:36:06.118098;False;;;Nouvelle Aquitaine;Volaille
195;7.868189713559347;Cuisse de poulet;2021-06-01 23:36:06.118121;False;;;Occitanie;Volaille
215;10.524591178936017;Aile de poulet;2021-05-31 23:36:06.118125;False;;;Bougogne Franche Compte;Volaille
485;6.022783167549377;Aile de poulet;2021-06-01 23:36:06.118129;True;;AB;Ile de France;Volaille
36;10.935206070515154;Canard entier;2021-06-01 23:36:06.118133;False;;;Bougogne Franche Compte;Volaille
229;11.220629476069568;Poulet entier;2021-05-31 23:36:06.118137;True;;Bio cohérence;Normandie;Volaille
199;6.0073056873884445;Canard entier;2021-05-31 23:36:06.118141;False;;;Bougogne Franche Compte;Volaille
232;6.292594235289705;Canard entier;2021-06-01 23:36:06.118144;False;;;Ile de France;Volaille
471;10.213514193957437;Poulet entier;2021-05-31 23:36:06.118160;False;;;Hauts de France;Volaille
490;5.12067115824716;Aile de poulet;2021-05-31 23:36:06.118164;True;;AB;Provence-Alpes-Cote d'Azur;Volaille
145;13.074359407376345;Canard entier;2021-05-31 23:36:06.118168;True;;AB;Provence-Alpes-Cote d'Azur;Volaille
34;9.892782516397506;Aile de poulet;2021-06-01 23:36:06.118173;True;;Bio cohérence;Bretagne;Volaille
196;7.371529935589096;Cuisse de poulet;2021-06-01 23:36:06.118177;False;;;Hauts de France;Volaille
93;5.2023559741547425;Canard entier;2021-06-01 23:36:06.118180;False;;;Bougogne Franche Compte;Volaille
155;8.612719636979154;Poulet entier;2021-06-01 23:36:06.118184;True;;Bio partenaire;Hauts de France;Volaille
420;4.6542484822695505;Canard entier;2021-06-01 23:36:06.118188;False;;;Normandie;Volaille
10;7.606782434714321;Aile de poulet;2021-05-31 23:36:06.118193;True;;Bio partenaire;Normandie;Volaille
372;6.861684002569669;Canard entier;2021-05-31 23:36:06.118197;True;;AB;Provence-Alpes-Cote d'Azur;Volaille
37;9.967034171818595;Canard entier;2021-06-01 23:36:06.118201;True;;Bio partenaire;Normandie;Volaille
317;6.818511476574844;Aile de poulet;2021-06-01 23:36:06.118204;False;;;Bougogne Franche Compte;Volaille
120;8.501633037872054;Cuisse de poulet;2021-06-01 23:36:06.118208;True;;Bio cohérence;Provence-Alpes-Cote d'Azur;Volaille
162;7.763482126595714;Aile de poulet;2021-06-01 23:36:06.118212;True;;Bio partenaire;Hauts de France;Volaille
50;11.985915767500284;Aile de poulet;2021-05-31 23:36:06.118216;False;;;Bougogne Franche Compte;Volaille
64;6.150499717176709;Canard entier;2021-06-01 23:36:06.118219;False;;;Hauts de France;Volaille
115;11.890093717650085;Aile de poulet;2021-06-01 23:36:06.118224;False;;;Bougogne Franche Compte;Volaille
49;4.812313314700671;Poulet entier;2021-06-01 23:36:06.118228;True;;Bio partenaire;Auvergne-Rhone-Alpes;Volaille
106;7.404299375330166;Canard entier;2021-06-01 23:36:06.118232;True;;Bio partenaire;Provence-Alpes-Cote d'Azur;Volaille
442;8.47376420918729;Poulet entier;2021-05-31 23:36:06.118236;True;;AB;Grand Est;Volaille
257;10.52997792326513;Cuisse de poulet;2021-06-01 23:36:06.118240;True;;Bio cohérence;Hauts de France;Volaille
452;11.699263774754407;Cuisse de poulet;2021-05-31 23:36:06.118244;True;;AB;Pays de la Loire;Volaille
163;4.667803087459207;Canard entier;2021-05-31 23:36:06.118247;False;;;Normandie;Volaille
319;4.76848343832282;Cuisse de poulet;2021-06-01 23:36:06.118251;False;;;Hauts de France;Volaille
71;6.684206942885135;Poulet entier;2021-06-01 23:36:06.118255;True;;Bio cohérence;Occitanie;Volaille
216;9.16683699596443;Aile de poulet;2021-06-01 23:36:06.118258;True;;AB;Auvergne-Rhone-Alpes;Volaille
304;9.963226542677596;Cuisse de poulet;2021-06-01 23:36:06.118262;False;;;Ile de France;Volaille
353;6.4568874042909234;Poulet entier;2021-05-31 23:36:06.118266;True;;AB;Centre-Val de Loire;Volaille
280;6.296765697625636;Cuisse de poulet;2021-06-01 23:36:06.118270;True;;Bio partenaire;Grand Est;Volaille
6;11.738229885299305;Cuisse de poulet;2021-05-31 23:36:06.118275;False;;;Nouvelle Aquitaine;Volaille
412;11.31317719436772;Aile de poulet;2021-06-01 23:36:06.118279;True;;Bio cohérence;Grand Est;Volaille
86;6.6557885792094185;Cuisse de poulet;2021-05-31 23:36:06.118283;True;;Bio cohérence;Centre-Val de Loire;Volaille
365;11.285557549396964;Poulet entier;2021-06-01 23:36:06.118286;False;;;Centre-Val de Loire;Volaille
412;4.925571601360336;Cuisse de poulet;2021-05-31 23:36:06.118289;False;;;Hauts de France;Volaille
156;6.36765462714179;Cuisse de poulet;2021-06-01 23:36:06.118293;False;;;Grand Est;Volaille
41;9.816028176559218;Aile de poulet;2021-05-31 23:36:06.118297;True;;AB;Nouvelle Aquitaine;Volaille
222;7.364693230918022;Cuisse de poulet;2021-05-31 23:36:06.118300;False;;;Grand Est;Volaille
337;4.960444398774735;Cuisse de poulet;2021-06-01 23:36:06.118304;True;;Bio cohérence;Bougogne Franche Compte;Volaille
382;7.53730991296974;Canard entier;2021-06-01 23:36:06.118308;False;;;Grand Est;Volaille
439;8.531161996486132;Aile de poulet;2021-05-31 23:36:06.118311;False;;;Grand Est;Volaille
193;6.775287264680355;Cuisse de poulet;2021-05-31 23:36:06.118316;True;;Bio partenaire;Bougogne Franche Compte;Volaille
127;8.005952533813355;Poulet entier;2021-05-31 23:36:06.118319;False;;;Centre-Val de Loire;Volaille
293;5.593915030197996;Cuisse de poulet;2021-05-31 23:36:06.118325;True;;Bio cohérence;Hauts de France;Volaille
322;11.420816134504358;Poulet entier;2021-05-31 23:36:06.118329;True;;Bio cohérence;Ile de France;Volaille
52;12.425995901278444;Aile de poulet;2021-06-01 23:36:06.118333;True;;Bio partenaire;Bretagne;Volaille
197;9.539479511379813;Aile de poulet;2021-05-31 23:36:06.118336;False;;;Bretagne;Volaille
126;8.073816457854559;Cuisse de poulet;2021-05-31 23:36:06.118340;False;;;Normandie;Volaille
383;6.787737456929834;Cuisse de poulet;2021-05-31 23:36:06.118343;False;;;Nouvelle Aquitaine;Volaille
194;10.823750236533757;Cuisse de poulet;2021-06-01 23:36:06.118347;False;;;Normandie;Volaille
248;5.449524622769378;Cuisse de poulet;2021-06-01 23:36:06.118351;True;;Bio partenaire;Auvergne-Rhone-Alpes;Volaille
87;12.818403775228711;Poulet entier;2021-05-31 23:36:06.118355;True;;AB;Centre-Val de Loire;Volaille
5;12.662098570128459;Aile de poulet;2021-05-31 23:36:06.118358;True;;AB;Grand Est;Volaille
394;7.4102968749285445;Poulet entier;2021-05-31 23:36:06.118362;True;;AB;Bougogne Franche Compte;Volaille
45;10.943514117454123;Cuisse de poulet;2021-05-31 23:36:06.118366;True;;Bio partenaire;Centre-Val de Loire;Volaille
484;10.255334582909628;Cuisse de poulet;2021-05-31 23:36:06.118370;True;;Bio cohérence;Ile de France;Volaille
329;9.0394587296939;Canard entier;2021-05-31 23:36:06.118376;True;;AB;Auvergne-Rhone-Alpes;Volaille
465;5.378002401382161;Aile de poulet;2021-06-01 23:36:06.118381;True;;Bio cohérence;Normandie;Volaille
47;8.095309465411118;Canard entier;2021-06-01 23:36:06.118384;False;;;Occitanie;Volaille
323;13.079534216992739;Canard entier;2021-06-01 23:36:06.118388;True;;Bio partenaire;Provence-Alpes-Cote d'Azur;Volaille
230;11.702401053792174;Cuisse de poulet;2021-06-01 23:36:06.118392;True;;Bio partenaire;Bougogne Franche Compte;Volaille
81;5.980896777626014;Poulet entier;2021-06-01 23:36:06.118396;True;;AB;Occitanie;Volaille
390;8.964944956858215;Canard entier;2021-06-01 23:36:06.118400;True;;Bio cohérence;Pays de la Loire;Volaille
300;4.416493535063186;Aile de poulet;2021-05-31 23:36:06.118404;True;;Bio cohérence;Centre-Val de Loire;Volaille
227;8.713576156292326;Canard entier;2021-05-31 23:36:06.118407;False;;;Centre-Val de Loire;Volaille
38;7.880659854138444;Canard entier;2021-05-31 23:36:06.118411;False;;;Occitanie;Volaille
358;4.010620247260083;Aile de poulet;2021-06-01 23:36:06.118414;False;;;Pays de la Loire;Volaille
168;9.309437695316792;Aile de poulet;2021-06-01 23:36:06.118418;True;;Bio cohérence;Occitanie;Volaille
269;4.72264304167393;Canard entier;2021-06-01 23:36:06.118422;False;;;Bretagne;Volaille
382;12.391303227273951;Canard entier;2021-06-01 23:36:06.118428;True;;Bio partenaire;Ile de France;Volaille
377;5.239855861023145;Aile de poulet;2021-05-31 23:36:06.118433;True;;Bio partenaire;Bougogne Franche Compte;Volaille
197;5.1741027512927165;Canard entier;2021-06-01 23:36:06.118436;True;;Bio cohérence;Pays de la Loire;Volaille
37;11.604092431738318;Aile de poulet;2021-05-31 23:36:06.118442;True;;Bio partenaire;Centre-Val de Loire;Volaille
231;5.265151185910645;Cuisse de poulet;2021-05-31 23:36:06.118446;True;;Bio partenaire;Centre-Val de Loire;Volaille
488;5.335111279992617;Anchois;2021-05-31 23:36:06.118451;True;;Bio partenaire;Bretagne;Poisson
243;3.0312034244294264;Anchois;2021-06-01 23:36:06.118454;False;;;Provence-Alpes-Cote d'Azur;Poisson
44;5.5944926997648645;Sole;2021-05-31 23:36:06.118458;False;;;Normandie;Poisson
192;9.834709188463867;Rouget;2021-05-31 23:36:06.118462;True;;AB;Provence-Alpes-Cote d'Azur;Poisson
135;3.9487279685790093;Saumon;2021-05-31 23:36:06.118466;True;;Bio cohérence;Bretagne;Poisson
339;6.432931130644552;Harang;2021-05-31 23:36:06.118470;True;;Bio partenaire;Centre-Val de Loire;Poisson
39;4.099006160185284;Sole;2021-06-01 23:36:06.118474;True;;Bio partenaire;Normandie;Poisson
21;8.33280009663819;Sole;2021-06-01 23:36:06.118478;True;;AB;Nouvelle Aquitaine;Poisson
436;4.121181973356027;Harang;2021-05-31 23:36:06.118483;False;;;Nouvelle Aquitaine;Poisson
409;7.322616179970986;Sardine;2021-06-01 23:36:06.118486;False;;;Grand Est;Poisson
91;5.7103627113746676;Anchois;2021-05-31 23:36:06.118491;False;;;Provence-Alpes-Cote d'Azur;Poisson
438;4.238401825558244;Harang;2021-06-01 23:36:06.118495;True;;Bio cohérence;Centre-Val de Loire;Poisson
72;8.337734359869913;Thon;2021-06-01 23:36:06.118499;False;;;Auvergne-Rhone-Alpes;Poisson
178;6.739786758652723;Truite;2021-06-01 23:36:06.118502;False;;;Bretagne;Poisson
351;5.8765201973807475;Rouget;2021-05-31 23:36:06.118506;True;;Bio partenaire;Provence-Alpes-Cote d'Azur;Poisson
355;4.361431895942562;Harang;2021-06-01 23:36:06.118510;False;;;Bougogne Franche Compte;Poisson
5;6.063380472871412;Lotte;2021-05-31 23:36:06.118513;False;;;Bretagne;Poisson
267;4.627422803898333;Thon;2021-06-01 23:36:06.118517;True;;Bio partenaire;Ile de France;Poisson
16;4.841018517470302;Sardine;2021-06-01 23:36:06.118521;False;;;Hauts de France;Poisson
318;4.060098316146825;Truite;2021-06-01 23:36:06.118525;True;;Bio partenaire;Pays de la Loire;Poisson
272;6.6587406601981725;Dorade;2021-05-31 23:36:06.118529;True;;Bio partenaire;Grand Est;Poisson
254;3.604599984871868;Saumon;2021-05-31 23:36:06.118534;True;;AB;Centre-Val de Loire;Poisson
227;9.889152223625105;Harang;2021-05-31 23:36:06.118538;True;;Bio partenaire;Auvergne-Rhone-Alpes;Poisson
436;3.2618805945238085;Sole;2021-06-01 23:36:06.118541;False;;;Ile de France;Poisson
408;3.6299266426683254;Dorade;2021-06-01 23:36:06.118546;False;;;Occitanie;Poisson
342;6.239561152728136;Harang;2021-05-31 23:36:06.118550;False;;;Ile de France;Poisson
441;9.081417935087291;Lotte;2021-05-31 23:36:06.118553;True;;Bio cohérence;Bretagne;Poisson
427;3.0624428533425596;Sole;2021-05-31 23:36:06.118557;False;;;Ile de France;Poisson
15;6.315418221903575;Saumon;2021-05-31 23:36:06.118560;False;;;Auvergne-Rhone-Alpes;Poisson
174;7.8636252802298445;Lotte;2021-06-01 23:36:06.118564;False;;;Bretagne;Poisson
174;8.128284440376907;Saumon;2021-05-31 23:36:06.118568;True;;AB;Centre-Val de Loire;Poisson
111;8.646585106448567;Saumon;2021-05-31 23:36:06.118572;True;;AB;Centre-Val de Loire;Poisson
224;4.504626665792522;Saumon;2021-05-31 23:36:06.118575;False;;;Grand Est;Poisson
130;8.93270628303177;Turbo;2021-06-01 23:36:06.118579;False;;;Nouvelle Aquitaine;Poisson
304;7.21403804275649;Truite;2021-05-31 23:36:06.118584;False;;;Bougogne Franche Compte;Poisson
497;3.825174681145095;Thon;2021-06-01 23:36:06.118588;True;;AB;Nouvelle Aquitaine;Poisson
301;6.440895741982754;Saumon;2021-06-01 23:36:06.118591;False;;;Bretagne;Poisson
341;5.353209582481511;Rouget;2021-06-01 23:36:06.118595;False;;;Occitanie;Poisson
250;4.322403065804087;Harang;2021-05-31 23:36:06.118598;False;;;Bretagne;Poisson
414;6.500287317037933;Harang;2021-05-31 23:36:06.118602;False;;;Auvergne-Rhone-Alpes;Poisson
306;4.989586529462358;Sardine;2021-06-01 23:36:06.118606;True;;AB;Auvergne-Rhone-Alpes;Poisson
302;6.57457705911557;Sardine;2021-06-01 23:36:06.118610;True;;Bio partenaire;Nouvelle Aquitaine;Poisson
393;8.608925808205196;Saumon;2021-06-01 23:36:06.118613;False;;;Grand Est;Poisson
369;6.670918442532929;Saumon;2021-05-31 23:36:06.118617;True;;Bio partenaire;Occitanie;Poisson
259;3.699504838289045;Thon;2021-06-01 23:36:06.118621;True;;Bio partenaire;Auvergne-Rhone-Alpes;Poisson
50;5.429087122910403;Lotte;2021-05-31 23:36:06.118625;True;;AB;Provence-Alpes-Cote d'Azur;Poisson
433;6.8532780923455645;Sole;2021-05-31 23:36:06.118629;True;;Bio partenaire;Provence-Alpes-Cote d'Azur;Poisson
442;8.550711811297353;Turbo;2021-06-01 23:36:06.118634;True;;Bio cohérence;Ile de France;Poisson
461;5.796171431416754;Rouget;2021-06-01 23:36:06.118638;False;;;Nouvelle Aquitaine;Poisson
111;6.963019034066479;Dorade;2021-06-01 23:36:06.118641;False;;;Auvergne-Rhone-Alpes;Poisson
99;5.070376812278808;Sole;2021-05-31 23:36:06.118645;True;;AB;Nouvelle Aquitaine;Poisson
11;7.331942916397303;Dorade;2021-06-01 23:36:06.118648;False;;;Pays de la Loire;Poisson
71;9.712567971113769;Harang;2021-05-31 23:36:06.118652;True;;Bio cohérence;Ile de France;Poisson
228;8.762025168422443;Saumon;2021-06-01 23:36:06.118656;False;;;Hauts de France;Poisson
190;7.983929290872265;Truite;2021-05-31 23:36:06.118659;False;;;Nouvelle Aquitaine;Poisson
457;3.8910935186925952;Rouget;2021-05-31 23:36:06.118663;False;;;Nouvelle Aquitaine;Poisson
205;6.456895177476112;Saumon;2021-05-31 23:36:06.118666;False;;;Auvergne-Rhone-Alpes;Poisson
132;8.208759600687747;Anchois;2021-06-01 23:36:06.118670;False;;;Provence-Alpes-Cote d'Azur;Poisson
431;3.9115916728197266;Harang;2021-05-31 23:36:06.118673;False;;;Pays de la Loire;Poisson
343;4.066793525278595;Harang;2021-05-31 23:36:06.118677;False;;;Pays de la Loire;Poisson
0;8.31725856114334;Thon;2021-05-31 23:36:06.118682;False;;;Bretagne;Poisson
233;8.455893798866997;Dorade;2021-05-31 23:36:06.118686;False;;;Hauts de France;Poisson
308;7.158824952081067;Thon;2021-05-31 23:36:06.118690;False;;;Auvergne-Rhone-Alpes;Poisson
316;5.252109772796253;Thon;2021-06-01 23:36:06.118694;True;;AB;Bretagne;Poisson
358;5.671339301874613;Harang;2021-06-01 23:36:06.118697;False;;;Occitanie;Poisson
102;5.779012565291272;Saumon;2021-06-01 23:36:06.118701;True;;AB;Pays de la Loire;Poisson
234;7.249692308901522;Thon;2021-05-31 23:36:06.118707;True;;AB;Grand Est;Poisson
434;3.5971516617983674;Harang;2021-06-01 23:36:06.118710;False;;;Bougogne Franche Compte;Poisson
463;8.607695403655452;Dorade;2021-05-31 23:36:06.118714;False;;;Nouvelle Aquitaine;Poisson
276;7.529612358349063;Harang;2021-06-01 23:36:06.118717;False;;;Ile de France;Poisson
46;8.206410775684468;Truite;2021-06-01 23:36:06.118721;False;;;Grand Est;Poisson
148;7.680251323291603;Harang;2021-06-01 23:36:06.118725;True;;Bio cohérence;Bretagne;Poisson
137;8.18395282552832;Dorade;2021-05-31 23:36:06.118728;True;;Bio cohérence;Provence-Alpes-Cote d'Azur;Poisson
341;9.539696687377239;Lotte;2021-06-01 23:36:06.118734;True;;Bio cohérence;Bretagne;Poisson
367;7.074780397817048;Truite;2021-06-01 23:36:06.118738;True;;Bio partenaire;Occitanie;Poisson
97;4.028622152380592;Sole;2021-05-31 23:36:06.118741;False;;;Auvergne-Rhone-Alpes;Poisson
144;5.113726095319319;Saumon;2021-05-31 23:36:06.118745;False;;;Occitanie;Poisson
206;8.071043185684523;Thon;2021-06-01 23:36:06.118748;True;;AB;Auvergne-Rhone-Alpes;Poisson
72;9.47161621321286;Dorade;2021-05-31 23:36:06.118752;True;;Bio partenaire;Normandie;Poisson
184;6.5681934655184495;Sardine;2021-05-31 23:36:06.118756;True;;Bio partenaire;Bougogne Franche Compte;Poisson
464;3.9605529113608533;Truite;2021-05-31 23:36:06.118760;False;;;Occitanie;Poisson
425;7.126264514336248;Rouget;2021-05-31 23:36:06.118763;True;;Bio cohérence;Provence-Alpes-Cote d'Azur;Poisson
153;5.52211498182373;Dorade;2021-05-31 23:36:06.118767;False;;;Provence-Alpes-Cote d'Azur;Poisson
13;8.279888978945081;Sole;2021-06-01 23:36:06.118770;False;;;Centre-Val de Loire;Poisson
278;4.534750495746287;Truite;2021-05-31 23:36:06.118774;True;;Bio cohérence;Pays de la Loire;Poisson
113;7.4904575656139745;Anchois;2021-05-31 23:36:06.118779;True;;Bio partenaire;Bougogne Franche Compte;Poisson
417;8.225793629163164;Lotte;2021-06-01 23:36:06.118784;True;;Bio cohérence;Bretagne;Poisson
381;6.4502848239463235;Harang;2021-05-31 23:36:06.118788;False;;;Nouvelle Aquitaine;Poisson
172;9.54975473933405;Rouget;2021-05-31 23:36:06.118792;True;;Bio partenaire;Occitanie;Poisson
345;8.314240767065906;Saumon;2021-06-01 23:36:06.118796;True;;Bio cohérence;Bretagne;Poisson
236;3.9885048631847098;Harang;2021-05-31 23:36:06.118799;True;;Bio cohérence;Occitanie;Poisson
305;5.7475512201443255;Sole;2021-06-01 23:36:06.118803;False;;;Nouvelle Aquitaine;Poisson
476;6.782272216481706;Thon;2021-06-01 23:36:06.118807;True;;AB;Ile de France;Poisson
416;5.040016394482383;Sardine;2021-06-01 23:36:06.118812;True;;Bio cohérence;Occitanie;Poisson
360;7.309538231530779;Lotte;2021-05-31 23:36:06.118815;False;;;Pays de la Loire;Poisson
459;3.4755673164839114;Saumon;2021-05-31 23:36:06.118819;True;;AB;Auvergne-Rhone-Alpes;Poisson
392;5.841238753617628;Truite;2021-05-31 23:36:06.118823;False;;;Hauts de France;Poisson
138;4.708262252605916;Sardine;2021-05-31 23:36:06.118826;False;;;Auvergne-Rhone-Alpes;Poisson
166;6.286558829021395;Turbo;2021-06-01 23:36:06.118830;False;;;Nouvelle Aquitaine;Poisson
244;7.21723431301158;Sole;2021-06-01 23:36:06.118835;True;;AB;Occitanie;Poisson
155;8.341298953542424;Sardine;2021-05-31 23:36:06.118839;False;;;Auvergne-Rhone-Alpes;Poisson
22;8.424394841489967;Saumon;2021-05-31 23:36:06.118842;False;;;Normandie;Poisson
350;5.658751734698641;Turbo;2021-05-31 23:36:06.118846;False;;;Auvergne-Rhone-Alpes;Poisson
412;7.414091922841264;Truite;2021-06-01 23:36:06.118849;False;;;Hauts de France;Poisson
38;6.604774025531522;Truite;2021-06-01 23:36:06.118853;False;;;Grand Est;Poisson
62;9.527293099734575;Anchois;2021-05-31 23:36:06.118857;True;;Bio partenaire;Occitanie;Poisson
329;4.286758889452015;Saumon;2021-05-31 23:36:06.118860;False;;;Grand Est;Poisson
451;6.711332076572933;Rouget;2021-06-01 23:36:06.118863;False;;;Occitanie;Poisson
64;5.960176470808998;Lotte;2021-05-31 23:36:06.118867;False;;;Centre-Val de Loire;Poisson
223;6.252588617509029;Harang;2021-05-31 23:36:06.118871;True;;Bio partenaire;Grand Est;Poisson
364;6.311563559481683;Sole;2021-06-01 23:36:06.118874;False;;;Ile de France;Poisson
428;8.84861743524227;Turbo;2021-05-31 23:36:06.118878;False;;;Pays de la Loire;Poisson
115;9.679899753854908;Saumon;2021-05-31 23:36:06.118883;True;;Bio cohérence;Hauts de France;Poisson
69;6.37888167735058;Sardine;2021-05-31 23:36:06.118887;False;;;Normandie;Poisson
437;3.9716371009744535;Sardine;2021-06-01 23:36:06.118891;True;;Bio partenaire;Provence-Alpes-Cote d'Azur;Poisson
186;8.993198186942951;Sole;2021-05-31 23:36:06.118894;False;;;Ile de France;Poisson
381;8.792001308970026;Dorade;2021-06-01 23:36:06.118898;True;;Bio partenaire;Centre-Val de Loire;Poisson
349;3.310900024384938;Dorade;2021-05-31 23:36:06.118901;False;;;Bretagne;Poisson
245;8.408349818833676;Thon;2021-05-31 23:36:06.118906;True;;Bio partenaire;Hauts de France;Poisson
283;9.575214091635427;Lotte;2021-06-01 23:36:06.118909;True;;AB;Provence-Alpes-Cote d'Azur;Poisson
337;3.9527400123388814;Sardine;2021-06-01 23:36:06.118914;True;;Bio cohérence;Ile de France;Poisson
351;5.02255503504733;Anchois;2021-05-31 23:36:06.118917;False;;;Centre-Val de Loire;Poisson
275;4.902185365468817;Saumon;2021-05-31 23:36:06.118921;False;;;Grand Est;Poisson
