date;rembourse;status;avis;note;ID_compte;id_produit;quantite
2021-05-08 16:41:40.976142;False;Annulé;Ut consectetur sit aliquam.;2;5928;5497;51
2021-05-12 16:41:40.976152;False;En cours;Tempora dolore magnam eius ut neque.;;7110;7131;332
2021-05-10 16:41:40.976156;False;Livré;;;9855;4310;188
2021-05-13 16:41:40.976160;False;Livré;;5;6725;7057;110
2021-05-15 16:41:40.976168;False;En cours;Sit sit dolorem dolor neque dolor adipisci voluptatem.;;869;3795;153
2021-05-12 16:41:40.976178;False;En cours;Ut labore modi eius non magnam.;4;9146;4765;5
2021-05-15 16:41:40.976182;False;Livré;;;3727;5008;198
2021-05-11 16:41:40.976185;False;Annulé;;;1398;8722;114
2021-05-14 16:41:40.976195;False;Livré;Sit consectetur labore velit modi adipisci neque eius.;0;7963;607;6
2021-05-13 16:41:40.976203;False;Livré;Magnam sit sed adipisci consectetur.;5;2684;2792;18
2021-05-09 16:41:40.976207;False;En cours;;2;8662;552;125
2021-05-09 16:41:40.976211;False;En cours;;5;6090;8594;45
2021-05-15 16:41:40.976214;False;En cours;;4;1434;3991;35
2021-05-12 16:41:40.976223;True;Annulé;Tempora magnam sed labore dolor.;4;7928;7026;165
2021-05-14 16:41:40.976226;False;Annulé;;;6313;9505;429
2021-05-11 16:41:40.976235;False;Livré;Est quaerat sed quiquia dolor numquam dolorem neque.;;1738;4063;100
2021-05-14 16:41:40.976238;False;Annulé;;;3690;717;132
2021-05-15 16:41:40.976242;False;En cours;;1;1391;7291;105
2021-05-12 16:41:40.976248;False;Annulé;;0;8882;2019;129
2021-05-10 16:41:40.976251;False;Livré;;;335;1728;282
2021-05-11 16:41:40.976256;False;Livré;;;4614;4083;223
2021-05-10 16:41:40.976259;False;Annulé;;;9265;7313;9
2021-05-09 16:41:40.976267;False;En cours;Dolore magnam labore velit.;;4697;4937;88
2021-05-07 16:41:40.976276;True;Annulé;Sed voluptatem modi ut ipsum dolorem quisquam.;;4754;3398;97
2021-05-06 16:41:40.976285;False;Annulé;Sed ipsum consectetur ipsum modi eius sit.;0;6192;4219;14
2021-05-13 16:41:40.976289;False;En cours;;1;863;8528;162
2021-05-15 16:41:40.976297;False;Annulé;Porro porro magnam amet sit magnam.;;9117;4540;7
2021-05-15 16:41:40.976301;False;Annulé;;;6147;9812;465
2021-05-10 16:41:40.976304;False;Livré;;;782;9890;56
2021-05-08 16:41:40.976313;False;En cours;Porro aliquam porro velit quisquam adipisci voluptatem.;2;8373;5384;41
2021-05-14 16:41:40.976323;False;Livré;Amet dolorem sit sed labore aliquam amet dolore.;2;5252;8300;183
2021-05-15 16:41:40.976332;False;En cours;Quiquia eius magnam dolor.;5;6827;6849;101
2021-05-08 16:41:40.976336;False;Livré;;1;1856;2235;1
2021-05-12 16:41:40.976339;False;En cours;;;9845;2608;1
2021-05-09 16:41:40.976343;False;Livré;;;2391;7336;331
2021-05-06 16:41:40.976346;True;Annulé;;;7735;1131;8
2021-05-15 16:41:40.976355;True;Annulé;Tempora eius adipisci quisquam est.;;4657;8467;84
2021-05-12 16:41:40.976358;True;Annulé;;;4668;1321;76
2021-05-08 16:41:40.976366;True;Annulé;Neque modi amet velit.;1;9534;7541;64
2021-05-09 16:41:40.976370;False;En cours;;;3131;1950;144
2021-05-10 16:41:40.976377;False;Livré;Neque consectetur voluptatem dolorem.;5;707;1172;2
2021-05-11 16:41:40.976386;False;Livré;Adipisci labore ut dolorem magnam.;0;9503;3503;10
2021-05-06 16:41:40.976394;False;Annulé;Etincidunt quisquam quiquia sed dolore.;;8074;3153;1
2021-05-08 16:41:40.976403;False;En cours;Adipisci non adipisci est amet modi etincidunt.;;889;3860;242
2021-05-13 16:41:40.976408;False;En cours;;4;9056;4537;94
2021-05-12 16:41:40.976412;True;Annulé;;;7212;9693;93
2021-05-09 16:41:40.976424;False;En cours;Dolore adipisci dolore quisquam etincidunt etincidunt porro porro.;3;1994;3323;145
2021-05-12 16:41:40.976431;False;Annulé;Magnam dolore ut ipsum.;;1409;8963;33
2021-05-09 16:41:40.976439;False;Annulé;Adipisci est voluptatem numquam dolor.;0;6199;5271;0
2021-05-15 16:41:40.976448;False;Livré;Sed sit porro dolorem.;4;6145;2281;29
2021-05-13 16:41:40.976456;False;Livré;Quisquam amet modi neque magnam.;0;3272;6343;122
2021-05-06 16:41:40.976464;False;En cours;Quisquam sit non non neque est tempora.;;177;5552;8
2021-05-09 16:41:40.976472;False;Livré;Velit adipisci labore labore numquam.;;9056;4919;389
2021-05-12 16:41:40.976476;True;Annulé;;0;879;5916;390
2021-05-13 16:41:40.976485;False;Livré;Ut aliquam adipisci ipsum dolor est.;5;9643;459;20
2021-05-13 16:41:40.976493;False;En cours;Magnam quiquia aliquam non non eius consectetur.;;9241;2668;47
2021-05-10 16:41:40.976497;False;En cours;;;9670;7759;39
2021-05-06 16:41:40.976507;True;Annulé;Consectetur ipsum magnam ipsum quiquia magnam est.;;6414;5124;57
2021-05-14 16:41:40.976515;False;Livré;Eius ipsum sit adipisci.;;1194;2902;69
2021-05-11 16:41:40.976519;True;Annulé;;4;1020;1106;85
2021-05-12 16:41:40.976526;False;Annulé;Voluptatem dolor velit non sit.;;5298;7363;189
2021-05-13 16:41:40.976535;False;En cours;Sed modi dolorem quaerat consectetur.;4;1139;2633;26
2021-05-06 16:41:40.976543;False;Livré;Tempora ipsum est voluptatem sed ipsum dolore.;2;1698;947;117
2021-05-11 16:41:40.976551;True;Annulé;Sed voluptatem amet voluptatem tempora.;;5632;5536;105
2021-05-14 16:41:40.976573;False;Livré;;;570;8576;38
2021-05-07 16:41:40.976577;False;Annulé;;4;4244;6031;134
2021-05-10 16:41:40.976581;False;En cours;;1;6268;8938;42
2021-05-09 16:41:40.976585;False;Livré;;2;8957;8908;170
2021-05-07 16:41:40.976615;False;En cours;Non quisquam adipisci consectetur dolore dolore.;1;6448;4470;10
2021-05-12 16:41:40.976643;False;Livré;Ipsum quaerat neque tempora modi voluptatem ipsum.;;6891;7631;2
2021-05-08 16:41:40.976657;False;Annulé;Sit magnam amet tempora quiquia sit quaerat quaerat.;0;9272;9887;49
2021-05-08 16:41:40.976662;False;En cours;;1;5739;4084;43
2021-05-15 16:41:40.976673;True;Annulé;Numquam modi dolorem tempora neque modi quiquia quisquam.;5;8906;5675;51
2021-05-08 16:41:40.976677;False;Livré;;4;5874;7543;133
2021-05-13 16:41:40.976687;False;En cours;Tempora eius dolore ipsum aliquam porro velit tempora.;2;3042;7773;31
2021-05-08 16:41:40.976692;False;En cours;;4;1571;6505;48
2021-05-07 16:41:40.976696;False;En cours;;3;8849;5028;280
2021-05-07 16:41:40.976705;False;Livré;Ut non eius ipsum numquam.;5;2843;7342;268
2021-05-10 16:41:40.976710;False;En cours;;3;1254;4998;279
2021-05-06 16:41:40.976719;False;Livré;;;7360;528;240
2021-05-12 16:41:40.976727;False;En cours;;3;6059;3933;86
2021-05-10 16:41:40.976732;False;Livré;;4;3630;9227;117
2021-05-11 16:41:40.976743;False;En cours;Ipsum ut ipsum modi eius eius sed etincidunt.;0;6974;5843;32
2021-05-06 16:41:40.976755;False;Livré;Quiquia dolorem numquam consectetur sit ut.;4;3702;425;75
2021-05-08 16:41:40.976760;True;Annulé;;1;8314;5039;15
2021-05-11 16:41:40.976782;False;En cours;Tempora consectetur adipisci non sed magnam.;;9101;8133;94
2021-05-15 16:41:40.976804;False;En cours;Est magnam sed sed dolor neque numquam non.;;1588;7623;58
2021-05-11 16:41:40.976813;True;Annulé;Quisquam sit adipisci eius adipisci adipisci.;;649;2834;87
2021-05-15 16:41:40.976822;False;Livré;Voluptatem sed numquam aliquam velit labore est.;;6352;7497;343
2021-05-08 16:41:40.976830;False;En cours;Dolorem non labore modi.;3;6720;5265;200
2021-05-08 16:41:40.976834;False;Annulé;;;76;2360;32
2021-05-15 16:41:40.976842;False;Livré;Eius non etincidunt quaerat tempora labore.;;7813;550;339
2021-05-08 16:41:40.976846;False;En cours;;;6866;743;23
2021-05-08 16:41:40.976849;True;Annulé;;0;2187;2838;29
2021-05-15 16:41:40.976854;False;Annulé;;0;9252;26;32
2021-05-08 16:41:40.976857;False;Livré;;4;5748;2816;163
2021-05-14 16:41:40.976866;False;En cours;Dolorem ipsum voluptatem ipsum.;;5022;3836;8
2021-05-13 16:41:40.976870;False;En cours;;;1127;2541;97
2021-05-10 16:41:40.976874;False;Annulé;;;2937;7679;34
2021-05-11 16:41:40.976882;False;En cours;Sit magnam ut eius.;1;9330;7621;93
2021-05-13 16:41:40.976889;False;En cours;Ut dolor magnam quaerat.;;5345;7703;201
2021-05-08 16:41:40.976897;False;En cours;Quiquia modi eius voluptatem quisquam eius est.;;9254;8693;61
2021-05-11 16:41:40.976901;True;Annulé;;;7460;3350;246
2021-05-12 16:41:40.976909;False;En cours;Ipsum quisquam dolore non.;1;959;5529;257
2021-05-08 16:41:40.976913;False;Livré;;;8461;1721;277
2021-05-08 16:41:40.976921;False;En cours;Amet modi non quisquam amet eius amet.;;7564;51;139
2021-05-11 16:41:40.976930;True;Annulé;Modi velit labore neque dolor porro.;;2064;8146;44
2021-05-06 16:41:40.976938;False;Livré;Sit tempora aliquam voluptatem voluptatem eius neque.;;9920;3539;249
2021-05-08 16:41:40.976942;False;Livré;;3;2610;8061;217
2021-05-08 16:41:40.976948;False;En cours;;;2122;817;88
2021-05-11 16:41:40.976957;False;Annulé;Magnam porro dolore amet dolor.;4;1333;3928;10
2021-05-08 16:41:40.976961;False;En cours;;;2235;9358;104
2021-05-10 16:41:40.976971;True;Annulé;Dolore amet ipsum eius porro ut consectetur quisquam.;5;8452;8972;372
2021-05-15 16:41:40.976979;False;Livré;Adipisci dolor dolorem porro.;;5345;361;120
2021-05-12 16:41:40.976982;False;Livré;;;3916;1699;209
2021-05-10 16:41:40.976991;False;En cours;Dolor sit adipisci ut neque dolore quisquam eius.;3;6372;7033;54
2021-05-15 16:41:40.976995;False;Annulé;;;8576;3181;39
2021-05-13 16:41:40.977004;False;Livré;Amet velit dolore numquam aliquam eius numquam.;3;1869;4374;42
2021-05-08 16:41:40.977008;False;Annulé;;2;6273;112;279
2021-05-10 16:41:40.977016;False;En cours;Modi etincidunt eius ipsum quaerat neque.;;5083;964;2
2021-05-10 16:41:40.977024;False;En cours;Sed dolor etincidunt amet adipisci.;;587;3915;22
2021-05-14 16:41:40.977032;False;Annulé;Quiquia quiquia labore ut.;0;4019;9483;76
2021-05-12 16:41:40.977041;False;Livré;Labore eius porro est.;;9990;495;115
2021-05-10 16:41:40.977045;False;Livré;;3;1166;2463;256
2021-05-09 16:41:40.977049;False;Annulé;;0;4196;3289;43
2021-05-07 16:41:40.977052;True;Annulé;;;4363;3367;263
2021-05-07 16:41:40.977056;False;Livré;;;5991;6802;7
2021-05-14 16:41:40.977064;False;Livré;Quiquia sit porro dolore non neque quisquam.;0;9666;5301;57
2021-05-06 16:41:40.977068;False;En cours;;0;4657;4905;63
2021-05-14 16:41:40.977071;False;Livré;;;7324;7266;27
2021-05-06 16:41:40.977074;False;Livré;;;2159;8725;8
2021-05-10 16:41:40.977077;False;Livré;;;4016;7266;20
2021-05-08 16:41:40.977081;False;Annulé;;;8695;3766;122
2021-05-09 16:41:40.977084;False;Livré;;;9507;755;8
2021-05-14 16:41:40.977093;False;Annulé;Dolor tempora dolore modi adipisci dolorem quiquia.;5;1973;4489;45
2021-05-10 16:41:40.977104;True;Annulé;Adipisci non eius sit quaerat dolor amet.;0;5621;6703;103
2021-05-15 16:41:40.977113;False;Livré;Neque ipsum dolorem labore est.;2;2613;6642;19
2021-05-14 16:41:40.977116;False;Livré;;;4564;205;30
2021-05-14 16:41:40.977120;False;Annulé;;0;3069;1511;67
2021-05-14 16:41:40.977123;False;Livré;;1;3795;9001;231
2021-05-14 16:41:40.977132;True;Annulé;Consectetur porro dolore tempora eius labore voluptatem.;3;8493;6315;7
2021-05-14 16:41:40.977140;False;En cours;Adipisci numquam etincidunt aliquam amet.;2;72;8549;181
2021-05-09 16:41:40.977150;False;En cours;Tempora ipsum dolor est est dolorem.;0;2526;7093;318
2021-05-13 16:41:40.977159;True;Annulé;Dolore sed porro velit numquam.;2;2951;1031;63
2021-05-08 16:41:40.977168;False;Annulé;Neque porro porro neque dolore quaerat quaerat eius.;2;1548;949;49
2021-05-14 16:41:40.977177;False;Annulé;Sed amet porro amet consectetur.;;9149;8396;64
2021-05-11 16:41:40.977180;False;En cours;;;2619;5827;129
2021-05-08 16:41:40.977189;False;En cours;Eius eius consectetur velit est modi sit consectetur.;;8263;7;281
2021-05-09 16:41:40.977199;False;Livré;Eius dolor sit modi.;0;9302;8315;331
2021-05-07 16:41:40.977207;True;Annulé;Tempora sed velit neque ut dolore.;2;4283;3121;14
2021-05-14 16:41:40.977211;False;En cours;;3;672;35;18
2021-05-06 16:41:40.977220;False;Annulé;Amet neque ipsum aliquam quaerat quisquam eius amet.;;256;7159;278
2021-05-10 16:41:40.977224;False;Livré;;;6379;1292;85
2021-05-13 16:41:40.977234;False;Livré;Numquam labore voluptatem amet aliquam magnam est.;;8331;3093;17
2021-05-09 16:41:40.977238;False;En cours;;;2683;8852;164
2021-05-06 16:41:40.977241;True;Annulé;;;7930;9062;15
2021-05-09 16:41:40.977249;False;En cours;Sit sed quisquam etincidunt ut.;;5038;4652;135
2021-05-12 16:41:40.977253;False;En cours;;;252;6042;347
2021-05-08 16:41:40.977262;True;Annulé;Non magnam ut adipisci.;;1569;2659;165
2021-05-09 16:41:40.977266;False;Livré;;;4497;5879;154
2021-05-11 16:41:40.977274;False;En cours;Ipsum adipisci neque sed adipisci modi aliquam.;;5946;5742;75
2021-05-14 16:41:40.977284;False;Livré;Quisquam quisquam dolor magnam dolore modi dolore.;;4317;4595;114
2021-05-07 16:41:40.977288;False;En cours;;2;3075;2173;153
2021-05-06 16:41:40.977297;False;En cours;Labore adipisci porro quaerat porro numquam.;;7224;1951;52
2021-05-12 16:41:40.977300;False;Annulé;;;8320;4531;3
2021-05-10 16:41:40.977304;False;En cours;;2;31;512;3
2021-05-13 16:41:40.977308;False;Livré;;3;3844;1245;75
2021-05-11 16:41:40.977311;False;En cours;;1;9733;9881;58
2021-05-11 16:41:40.977320;True;Annulé;Voluptatem porro dolorem tempora quiquia sed.;1;8304;628;24
2021-05-14 16:41:40.977323;False;Livré;;;8491;2062;10
2021-05-06 16:41:40.977327;False;Livré;;;7121;90;298
2021-05-15 16:41:40.977330;False;En cours;;1;3915;8153;300
2021-05-07 16:41:40.977334;False;En cours;;4;4978;4270;215
2021-05-12 16:41:40.977340;False;Annulé;;;2673;7010;192
2021-05-08 16:41:40.977351;False;Livré;Quiquia sit aliquam ut eius aliquam ut modi.;1;2690;6737;44
2021-05-07 16:41:40.977361;False;Livré;Ipsum sed tempora porro modi quisquam amet.;3;7335;3331;326
2021-05-13 16:41:40.977365;True;Annulé;;;6490;5446;10
2021-05-15 16:41:40.977374;False;En cours;Ipsum numquam aliquam quaerat aliquam dolore amet eius.;;2768;9293;254
2021-05-13 16:41:40.977382;True;Annulé;Labore dolor numquam dolorem non dolorem.;;5612;1806;245
2021-05-10 16:41:40.977386;True;Annulé;;5;7057;9767;92
2021-05-11 16:41:40.977394;False;En cours;Velit sed ipsum tempora est.;;3046;6069;11
2021-05-13 16:41:40.977398;True;Annulé;;;7004;9046;34
2021-05-08 16:41:40.977406;False;En cours;Velit porro numquam porro.;2;1638;9733;35
2021-05-10 16:41:40.977413;False;En cours;Quiquia est consectetur dolore.;1;8267;5603;379
2021-05-11 16:41:40.977422;False;Livré;Sed modi adipisci etincidunt adipisci tempora.;2;3899;9340;14
2021-05-12 16:41:40.977425;False;Livré;;;2581;2862;40
2021-05-07 16:41:40.977429;False;En cours;;4;9960;5601;74
2021-05-13 16:41:40.977439;False;Livré;Voluptatem non dolor aliquam voluptatem labore dolore.;;5461;6558;202
2021-05-08 16:41:40.977448;False;Livré;Voluptatem eius consectetur quiquia magnam dolor ipsum aliquam.;;7222;2051;17
2021-05-13 16:41:40.977458;False;Annulé;Sit amet eius dolore dolor amet non.;0;317;631;8
2021-05-13 16:41:40.977461;False;En cours;;;5449;5000;24
2021-05-07 16:41:40.977465;False;Annulé;;;6755;9240;74
2021-05-14 16:41:40.977468;True;Annulé;;;3768;8322;15
2021-05-06 16:41:40.977477;False;En cours;Etincidunt modi quisquam aliquam non modi.;3;5331;6267;2
2021-05-09 16:41:40.977485;False;Annulé;Modi ipsum numquam etincidunt modi.;4;7764;9659;97
2021-05-11 16:41:40.977493;False;En cours;Consectetur voluptatem numquam quiquia eius.;;7763;9097;373
2021-05-06 16:41:40.977497;False;Livré;;5;4332;5968;30
2021-05-11 16:41:40.977500;False;En cours;;;132;8848;48
2021-05-12 16:41:40.977510;False;Livré;Voluptatem magnam porro sit dolor eius tempora quisquam.;4;8110;1734;152
2021-05-07 16:41:40.977518;False;En cours;Tempora quaerat magnam modi ut numquam.;;5490;5734;81
2021-05-11 16:41:40.977529;False;Annulé;Dolore eius amet quaerat modi non numquam amet.;;9905;4618;13
2021-05-12 16:41:40.977536;False;Livré;Eius non quaerat neque.;5;5439;5050;67
2021-05-15 16:41:40.977545;False;Annulé;Neque sit dolore velit dolorem.;;8068;7931;310
2021-05-15 16:41:40.977554;False;Livré;Quiquia non aliquam modi quiquia etincidunt eius.;3;3431;6168;0
2021-05-09 16:41:40.977559;False;Annulé;;;8014;3922;126
2021-05-15 16:41:40.977567;False;En cours;Ipsum eius ut labore sed consectetur aliquam.;;7510;8751;128
2021-05-06 16:41:40.977577;False;En cours;Quiquia sed tempora ipsum aliquam voluptatem etincidunt dolor.;2;8814;5983;199
2021-05-08 16:41:40.977586;False;Annulé;Neque sed est quisquam consectetur modi quiquia.;1;8045;4961;176
2021-05-08 16:41:40.977590;False;En cours;;3;1373;7680;2
2021-05-15 16:41:40.977597;False;En cours;Ipsum voluptatem sit non.;5;5032;2323;187
2021-05-09 16:41:40.977605;True;Annulé;Ut magnam dolore aliquam dolorem.;;420;4520;118
2021-05-07 16:41:40.977614;False;En cours;Velit aliquam consectetur ut sed consectetur.;2;718;8226;187
2021-05-14 16:41:40.977618;False;Annulé;;;9187;6835;106
2021-05-12 16:41:40.977623;True;Annulé;;5;840;9789;177
2021-05-12 16:41:40.977627;False;En cours;;1;6996;8409;201
2021-05-06 16:41:40.977630;False;Livré;;;6449;1809;4
2021-05-10 16:41:40.977639;False;En cours;Tempora labore non dolorem amet sed dolorem.;;1535;9501;18
2021-05-09 16:41:40.977643;False;En cours;;4;6392;767;27
2021-05-15 16:41:40.977651;False;Livré;Dolorem ut amet voluptatem dolor sed.;;4348;2326;13
2021-05-15 16:41:40.977659;False;Annulé;Etincidunt modi dolore adipisci.;;9376;5993;347
2021-05-13 16:41:40.977667;False;Livré;Dolorem modi aliquam velit.;0;4860;8779;25
2021-05-15 16:41:40.977671;False;En cours;;4;4962;5153;180
2021-05-13 16:41:40.977675;False;Livré;;;511;4257;59
2021-05-11 16:41:40.977684;False;Annulé;Dolorem ipsum voluptatem porro magnam numquam quiquia.;;3042;442;348
2021-05-12 16:41:40.977687;False;Livré;;;4629;297;12
2021-05-11 16:41:40.977690;False;Livré;;2;5589;9660;23
2021-05-09 16:41:40.977701;False;Annulé;Magnam velit sed labore sed.;;2044;3350;412
2021-05-06 16:41:40.977709;False;En cours;Voluptatem ut adipisci modi voluptatem quisquam neque.;;361;7092;34
2021-05-08 16:41:40.977714;True;Annulé;;0;8454;5515;104
2021-05-09 16:41:40.977723;False;Annulé;Magnam tempora est velit dolore ipsum est.;5;7995;17;30
2021-05-09 16:41:40.977726;False;Annulé;;1;9358;3187;265
2021-05-07 16:41:40.977730;True;Annulé;;;8289;9214;23
2021-05-15 16:41:40.977738;False;En cours;Dolore est neque dolore neque.;;696;3911;35
2021-05-13 16:41:40.977741;True;Annulé;;;7497;3637;254
2021-05-13 16:41:40.977751;False;Annulé;Adipisci etincidunt quisquam eius.;;5805;1531;0
2021-05-15 16:41:40.977755;True;Annulé;;0;725;1136;25
2021-05-08 16:41:40.977758;False;Livré;;;9294;3104;71
2021-05-14 16:41:40.977769;False;En cours;Quiquia sed consectetur quiquia quisquam tempora.;4;5907;8530;201
2021-05-11 16:41:40.977777;False;En cours;Quaerat eius amet quiquia aliquam.;4;5473;5417;51
2021-05-15 16:41:40.977787;False;Annulé;Eius ipsum sed dolore.;3;6910;3856;173
2021-05-06 16:41:40.977791;False;Annulé;;5;2873;6486;6
2021-05-06 16:41:40.977794;False;Livré;;;124;3670;232
2021-05-08 16:41:40.977798;False;Annulé;;;1221;1290;40
2021-05-11 16:41:40.977801;False;Livré;;;1657;9963;39
2021-05-10 16:41:40.977804;False;En cours;;;8264;1439;78
2021-05-07 16:41:40.977812;False;Livré;Dolorem neque dolore sit.;0;3544;6187;127
2021-05-09 16:41:40.977816;False;En cours;;0;8547;8083;224
2021-05-13 16:41:40.977824;True;Annulé;Quiquia quiquia voluptatem modi neque.;;7602;6635;101
2021-05-11 16:41:40.977827;False;En cours;;;1615;6936;142
2021-05-08 16:41:40.977831;False;En cours;;2;6963;1454;361
2021-05-12 16:41:40.977840;False;En cours;Magnam neque neque consectetur etincidunt quaerat sit porro.;5;3263;6680;47
2021-05-09 16:41:40.977848;False;En cours;Porro est quaerat porro.;0;123;7089;37
2021-05-07 16:41:40.977858;True;Annulé;Porro non tempora dolorem tempora.;;4476;2969;182
2021-05-08 16:41:40.977865;True;Annulé;Consectetur velit tempora consectetur.;;5329;4462;119
2021-05-11 16:41:40.977869;False;Livré;;;2540;4770;83
2021-05-10 16:41:40.977876;False;Annulé;Non velit neque ut numquam.;;1824;7812;23
2021-05-06 16:41:40.977885;False;Livré;Sed quaerat dolor quiquia est labore.;;2760;9128;187
2021-05-08 16:41:40.977892;True;Annulé;Sit est ipsum ut.;5;4811;738;10
2021-05-14 16:41:40.977901;True;Annulé;Voluptatem etincidunt ipsum quaerat sit.;;2230;9020;149
2021-05-09 16:41:40.977904;False;En cours;;1;2449;9761;2
2021-05-10 16:41:40.977913;True;Annulé;Magnam ipsum ut aliquam est velit quisquam.;4;6194;8341;129
2021-05-07 16:41:40.977917;False;En cours;;5;4424;4867;19
2021-05-12 16:41:40.977926;False;En cours;Consectetur magnam neque ipsum sit non velit.;0;2823;733;314
2021-05-10 16:41:40.977935;False;Livré;Ipsum quaerat porro numquam neque labore.;3;8395;8885;29
2021-05-15 16:41:40.977938;False;Livré;;;9778;4274;110
2021-05-10 16:41:40.977949;False;Livré;Etincidunt sit ut dolore dolore.;;9064;5807;243
2021-05-12 16:41:40.977958;False;En cours;Ipsum modi aliquam consectetur dolore aliquam magnam.;0;4720;7585;77
2021-05-06 16:41:40.977962;False;En cours;;5;1843;2934;115
2021-05-15 16:41:40.977972;False;Livré;Etincidunt aliquam dolor porro modi consectetur dolor ipsum.;2;3824;8353;137
2021-05-15 16:41:40.977980;False;Livré;Modi quisquam aliquam aliquam dolor dolore neque aliquam.;;9137;6184;269
2021-05-06 16:41:40.977989;True;Annulé;Labore quiquia modi modi est magnam.;0;9047;2359;70
2021-05-11 16:41:40.977998;False;Livré;Velit eius adipisci dolorem tempora etincidunt modi sed.;;5723;5695;9
2021-05-10 16:41:40.978001;False;Livré;;4;9468;7508;214
2021-05-14 16:41:40.978010;False;Livré;Consectetur dolore labore etincidunt voluptatem dolorem ipsum est.;;4957;2462;90
2021-05-13 16:41:40.978019;False;En cours;Sit neque voluptatem est sit dolor aliquam sit.;4;2847;4050;8
2021-05-11 16:41:40.978023;False;En cours;;;2036;6720;53
2021-05-06 16:41:40.978031;False;Livré;Quiquia modi eius tempora dolorem quisquam.;;7101;9542;231
2021-05-15 16:41:40.978035;True;Annulé;;2;7253;4626;201
2021-05-14 16:41:40.978040;False;Livré;;;8668;6543;138
2021-05-15 16:41:40.978049;True;Annulé;Dolor quiquia amet amet modi sit.;2;9647;201;11
2021-05-08 16:41:40.978053;False;En cours;;;9795;3368;151
2021-05-11 16:41:40.978056;False;Livré;;;5625;8543;61
2021-05-09 16:41:40.978060;False;Livré;;;6619;9432;73
2021-05-14 16:41:40.978063;False;Annulé;;4;1042;2214;21
2021-05-08 16:41:40.978072;False;En cours;Amet magnam ut voluptatem eius consectetur adipisci.;;1922;3076;212
2021-05-06 16:41:40.978081;False;Annulé;Ut labore sed amet adipisci sit.;3;1588;1085;225
2021-05-10 16:41:40.978090;False;Livré;Magnam etincidunt non velit velit quisquam sit.;;5267;7918;96
2021-05-08 16:41:40.978098;False;Livré;Ipsum amet quiquia neque neque.;0;7899;8605;228
2021-05-09 16:41:40.978101;False;Livré;;;8237;347;65
2021-05-07 16:41:40.978105;True;Annulé;;;3966;7592;137
2021-05-11 16:41:40.978109;True;Annulé;;;1839;1923;467
2021-05-07 16:41:40.978119;False;En cours;Dolorem etincidunt aliquam quaerat etincidunt.;4;2996;7451;64
2021-05-14 16:41:40.978129;False;Annulé;Consectetur velit adipisci neque dolor numquam quisquam.;0;735;407;13
2021-05-11 16:41:40.978138;True;Annulé;Non sed dolore porro quiquia dolorem labore etincidunt.;;8636;633;31
2021-05-07 16:41:40.978142;False;En cours;;;8179;9937;220
2021-05-12 16:41:40.978145;False;En cours;;;3429;7605;50
2021-05-14 16:41:40.978149;False;En cours;;4;7837;4786;38
2021-05-06 16:41:40.978153;False;En cours;;2;1853;4440;299
2021-05-09 16:41:40.978156;False;En cours;;;4358;7551;5
2021-05-09 16:41:40.978161;False;Annulé;;;1884;4803;3
2021-05-07 16:41:40.978170;False;En cours;Quisquam quaerat adipisci magnam dolore labore velit porro.;;927;5535;119
2021-05-08 16:41:40.978179;False;Livré;Sit ut dolorem aliquam magnam.;5;2052;3828;15
2021-05-06 16:41:40.978187;False;En cours;Etincidunt consectetur dolore est amet ipsum.;2;9772;9855;45
2021-05-08 16:41:40.978191;True;Annulé;;;5667;8215;53
2021-05-10 16:41:40.978201;False;Annulé;Ut non sit quiquia eius.;1;1434;3546;16
2021-05-07 16:41:40.978205;False;En cours;;0;7416;4724;134
2021-05-08 16:41:40.978208;False;Livré;;;5485;7811;151
2021-05-15 16:41:40.978212;True;Annulé;;5;2253;448;156
2021-05-15 16:41:40.978220;False;Livré;Dolorem sit sit sed dolor eius consectetur dolor.;1;3357;8812;9
2021-05-08 16:41:40.978224;False;En cours;;;4613;3075;234
2021-05-15 16:41:40.978228;False;Livré;;5;4748;3808;166
2021-05-11 16:41:40.978231;False;En cours;;;2642;1846;3
2021-05-11 16:41:40.978240;False;En cours;Sed labore sit labore adipisci etincidunt tempora porro.;;1981;6733;278
2021-05-15 16:41:40.978244;False;En cours;;0;5524;6182;8
2021-05-12 16:41:40.978247;True;Annulé;;;3077;6452;206
2021-05-06 16:41:40.978251;False;Annulé;;;7788;7828;230
2021-05-09 16:41:40.978261;False;Annulé;Dolor voluptatem magnam ipsum ut amet quaerat consectetur.;5;5932;3506;89
2021-05-07 16:41:40.978271;False;En cours;Etincidunt non numquam adipisci dolorem.;;2276;3677;117
2021-05-08 16:41:40.978274;False;Livré;;;3756;238;195
2021-05-15 16:41:40.978277;False;Livré;;;1222;8049;333
2021-05-10 16:41:40.978287;False;Annulé;Sed etincidunt eius etincidunt quisquam.;0;9780;910;240
2021-05-11 16:41:40.978291;False;Annulé;;4;4728;6762;40
2021-05-06 16:41:40.978295;True;Annulé;;4;5737;3164;105
2021-05-06 16:41:40.978299;False;Livré;;2;7606;7754;9
2021-05-14 16:41:40.978306;False;En cours;Modi modi eius magnam amet.;;4014;6223;26
2021-05-14 16:41:40.978310;False;Livré;;5;7605;646;153
2021-05-13 16:41:40.978318;False;Livré;Voluptatem neque dolor consectetur tempora.;3;3403;3137;55
2021-05-07 16:41:40.978324;False;En cours;;3;3483;4587;213
